SMILES	X0A	ATSC8p	F06[O-Cl]	nR_5_False_False_False_True	PEOE_VSA2	C-025	B06[N-F]	F06[N-F]	B06[N-Cl]	B06[N-Br]	B06[O-O]	F06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]
CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1	0.7069117636931505	-3.6138965998575516	0	0	9.403897799597273	1	1	1	1	0	1	2	0	0	0
O=C(Cn1cnccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1	0.6977800408145494	0.35707004951475535	0	1	14.156174015934997	2	0	0	0	0	0	0	0	0	0
COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(N2CCC[C@H]2C(C)C)c(Cl)c1	0.7350559094982761	-0.5349951653959575	1	1	4.794537184071822	3	0	0	0	0	0	0	1	0	1
COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nc(C#N)cs3)ccc12	0.7212955800152983	-2.8880413842002075	0	0	9.706073385399296	4	0	0	0	0	0	0	0	0	0
COc1ccc(-c2cccc(F)c2)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.6975896661607773	-3.7333669117022357	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cccc(F)n3)ccc21	0.7127477903042483	3.697242805733527	0	0	9.403897799597273	4	1	3	0	0	0	0	0	1	0
Cc1ccc(Cl)c(Oc2ncc(-c3cc(F)c(-c4nnc(S(=O)(=O)CC5CC5)[nH]4)cc3F)cc2Cl)c1	0.7114487560350929	-1.6748397001633337	0	0	0.0	4	1	2	0	0	0	0	0	0	0
COc1cc(-c2cccc(Cl)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	0.7022507149269639	2.0073226547556557	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
C[C@]1(CN2Cc3nc(-c4ccc(F)cc4)sc3C2)Cn2cc([N+](=O)[O-])nc2O1	0.6952103874043349	1.880681505354001	0	2	9.467009378641833	1	1	1	0	0	0	0	1	0	0
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O	0.6824146124408895	1.3453293244679458	0	1	4.899909730850478	1	0	0	0	0	1	1	0	0	0
O=C(O)CC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.7142578204975373	2.913819369421113	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	0.7197075120514408	-3.95485256391379	0	0	9.476340119217006	1	0	0	0	0	1	3	0	0	0
COc1ccccc1SC[C@H](C)CN[C@@H]1COc2ccccc2SC1	0.6993966758123626	-1.0898245840024996	0	0	0.0	0	0	0	0	0	0	0	0	0	0
Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1	0.70692230517928	-4.633153642956451	0	1	9.694446914922299	1	1	2	0	0	0	0	0	1	0
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1	0.7038413346232661	2.4646328425862727	0	0	0.0	3	0	0	0	0	0	0	0	0	0
CCCN[C@@H](C)c1c(-c2cc(C)cc(C)c2)[nH]c2ccc(C(C)(C)C(=O)N3C4CCC3CC4)cc12	0.7115728124593371	-7.208565125204862	0	2	4.794537184071822	6	0	0	0	0	0	0	0	0	0
COc1cc(-c2cccc(C(F)(F)F)c2)c(Cl)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21	0.7166415002678669	-0.11543539735514008	1	0	14.083731696315265	4	0	0	0	0	0	0	0	0	1
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	0.7305509941381043	0.9310110473341635	0	0	0.0	1	0	0	0	0	0	0	0	0	0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1	0.709820438911045	2.0839576691428334	0	1	14.573052889090853	3	0	0	0	0	0	0	0	0	0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	0.6997201289998461	1.3517913702012705	0	1	10.111325788078153	2	0	0	0	0	0	0	0	0	0
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F	0.7100918046834948	-0.44486688739784697	0	0	9.403897799597273	0	1	1	0	0	1	2	0	0	0
Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)cn1	0.7125993426958876	-0.3981621749935434	0	0	9.706073385399296	5	0	0	0	0	0	0	0	1	0
Cc1cncc(-c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)c1	0.708372909812614	-4.439131449956248	0	0	4.9839785209472085	8	0	0	0	0	0	0	0	0	0
C[C@@H](C(N)=O)[C@H](N)c1cn2cc(C(C)(C)C)ccc2n1	0.753849289513006	-3.3058799939733365	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
CC(C)(C)c1ccc2[nH]c(C(C)(C)N)nc2c1	0.7555844107465438	0.8658531310112442	0	0	0.0	1	0	0	0	0	0	0	0	0	0
Cn1cc(-c2ccc(C(F)F)cc2)c2ccc(C(=O)NS(C)(=O)=O)cc21	0.7330812866686756	-1.7254768982727942	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	0.7285871570392383	0.6568818130437493	0	1	9.589074368143644	3	0	0	0	0	0	0	0	1	0
O=S(=O)(Nc1cnccn1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCNCC2)C1	0.7038413346232661	-0.39339652384777335	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccc1C(F)(F)F	0.7208782624026879	-1.9514554006653828	0	0	9.77851570501903	4	0	0	0	0	0	0	0	0	0
Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1	0.7027622210239473	-0.1908348332276305	1	0	4.794537184071822	1	0	0	1	0	0	0	0	0	1
Cc1cc(OC(F)F)cnc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7100918046834948	3.5155693836750093	0	0	4.722094864452088	1	0	0	0	0	0	0	0	0	0
FC(F)(F)c1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1	0.7316548976442038	0.9407504223668022	0	0	4.400694606261793	3	0	0	0	0	0	0	0	0	0
O=C1CN(c2cccc3c2cnn3-c2ccccc2F)CCN1CC(=O)N1CC[C@H](F)C1	0.6950597415393835	0.25995330076893075	0	1	9.589074368143644	1	1	1	0	0	0	0	0	0	0
CC1(C)CN2CCC[C@@]2(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1	0.7194343638534282	-3.0438285138000976	0	2	9.622004595302567	0	1	1	1	0	0	0	0	0	0
Fc1ccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)nc1	0.6788837041169072	2.200388731400259	0	0	9.883888251797686	2	1	1	0	0	0	0	0	0	0
COc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1-c1cnn(C)c1	0.7224332542835974	-2.278532422690086	0	0	4.681802935145185	2	0	0	0	0	0	0	0	0	0
COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4c(cnn4C)c3)CC1)c1cccn1-2	0.6834896325392872	-0.33203579917264825	0	0	9.476340119217006	2	0	0	0	0	0	0	0	0	0
Cn1cc(-c2cccc(C(F)(F)F)c2)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.7176272520324869	-1.5999295346879276	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1	0.7069317654873449	-4.745663621140407	0	0	9.77851570501903	4	0	0	0	0	0	0	0	0	0
O=C1CN(c2cn[nH]c(=O)c2Cl)CCN1Cc1ccccc1C(F)(F)F	0.7268067979449628	6.141003175500804	1	0	9.589074368143644	2	0	0	1	0	0	0	0	0	1
Cn1nc(-c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)NS(C)(=O)=O)cc21	0.740102340155405	-1.9753644985056442	0	0	9.476340119217006	4	0	0	0	0	0	0	0	0	0
Cc1cccc(SC[C@@H](C)CN[C@@H]2COc3ccccc3SC2)c1CO	0.7059677070504672	0.8045660765562408	0	0	0.0	2	0	0	0	0	0	0	0	0	0
COc1cc(-c2nnc(S(=O)(=O)C3CCC3)[nH]2)c(F)cc1-c1cnc(OCC(C)C)c(Cl)c1	0.7197075120514409	-0.28048840333953706	1	0	0.0	3	1	1	0	0	0	0	0	0	1
COc1ncc(-c2cccc(OC(F)F)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1	0.7258661462569731	2.080310894336444	0	0	4.794537184071822	4	1	3	0	0	1	1	0	0	0
Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1	0.6882623787553616	-0.7170277671441851	0	0	0.0	1	0	0	0	0	0	0	0	0	0
Cc1cc(Cl)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.7043813737084693	3.263953159647315	0	0	4.722094864452088	3	0	0	1	0	0	0	0	0	0
COc1nc(-c2ccc(C(F)(F)F)cc2OC)c2ccc(S(=O)(=O)Nc3nccs3)cc2n1	0.7212955800152981	-5.141297815108264	0	0	4.722094864452088	3	0	0	0	0	1	1	1	0	0
Cn1cc(-c2ccc(C(F)(F)F)cc2-c2ccncc2)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.7084090849162161	5.467686853317721	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
N#CCOc1ccccc1-c1nccc2cc(S(=O)(=O)N(OC(=O)C(F)(F)F)c3nccs3)ccc12	0.7201131801129024	3.223860248834786	0	0	4.9839785209472085	3	1	3	0	0	0	0	0	1	0
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1	0.7082323709471876	-1.9510306967648339	0	0	9.77851570501903	3	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1	0.7083386901200178	0.7942061615570009	0	0	4.722094864452088	5	0	0	0	0	0	0	0	0	0
Cc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	0.7044787096898293	4.873434940240294	0	0	4.722094864452088	2	0	0	0	0	0	0	0	0	0
CCN(CC)C(=O)CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.7183669014737173	-1.4894517940332765	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
Cn1cc(C2C3CC4CC(C3)CC2C4)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21	0.6866718829142787	2.0400309552286844	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCOCC2)C1	0.7037480361500295	3.4136664976799818	0	0	0.0	6	0	0	0	0	0	0	0	0	0
COc1cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5ccon5)ccc43)cc2F)ccc1C	0.7112202310430641	0.24151975124727865	0	0	14.083731696315265	4	0	0	0	0	0	0	0	1	0
O=C1c2cc(-c3ccc(Oc4ccc(F)cc4)cc3)ccc2OCCN1Cc1ncccn1	0.6855377302064773	0.01001540495207931	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nncs1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F	0.7204847915107981	-2.0378172021768686	0	0	9.622004595302567	1	1	1	0	0	1	2	0	0	0
O=C1c2cc(C#Cc3ccccc3)ccc2OCCN1Cc1ncccn1	0.6843141009952513	-0.7132379672578689	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
CCOC(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1	0.7186016360093352	-0.0813327372174355	0	1	0.0	0	0	0	0	0	0	0	0	0	0
FC(F)(F)c1nc(OC2CCN(Cc3cscn3)CC2)c2ccn(Cc3ccccc3)c2n1	0.6920693347405327	-1.0928768505187985	0	0	4.899909730850478	2	0	0	0	0	0	0	0	0	0
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCC(C(=O)Nc2ccccc2)CC1	0.6986029884944315	-0.32251889121077515	0	0	9.589074368143644	2	0	0	0	0	0	0	0	0	0
COc1ccc2c(c1)NC1(CCN(Cc3cccc(C#N)c3)CC1)c1cccn1-2	0.6843698005129264	-2.4588086782990985	0	0	4.899909730850478	2	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1	0.7037480361500296	-0.3516306431164141	0	0	0.0	3	1	3	0	0	0	0	0	0	0
COc1ccc(F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7044787096898293	3.148421803132856	0	0	4.722094864452088	0	0	0	0	0	1	1	0	0	0
Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	0.7043813737084693	2.4767347397666475	0	0	4.722094864452088	1	0	0	0	0	0	0	0	1	0
COCCN1CCOc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2C1=O	0.720035067442187	-3.859087279564093	0	0	4.794537184071822	3	0	0	0	0	1	1	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncccn3)ccc21	0.708372909812614	2.9598794650777833	0	0	4.681802935145185	4	1	3	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncc(Cl)cn1	0.7099955136029481	-3.772217309403478	0	0	4.794537184071822	3	0	0	1	0	0	0	0	0	0
CCCCOc1ccc(C(=O)NC(=N)NCCCCc2ccccc2)cc1	0.7156214884626864	-0.2492593543064363	0	0	15.520609393869675	2	0	0	0	0	1	1	0	0	0
Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	0.6980020616202153	2.707375075829997	0	0	4.722094864452088	1	0	0	0	0	0	0	0	0	0
Cc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12	0.6779429348812528	0.04878080394664175	0	0	4.899909730850478	3	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br	0.7172765696709559	4.380937293525553	0	0	4.722094864452088	1	1	3	0	0	0	0	0	0	0
CC12OCCC1(CNc1cc(F)c(S(=O)(=O)Nc3nccs3)cc1Cl)CCO2	0.7140483237052264	-0.29311639324152927	0	2	4.722094864452088	0	1	1	0	0	0	0	0	0	0
COc1cc(F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncns1)C2	0.7044787096898292	1.871896725647709	0	0	0.0	4	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.708409084916216	5.3027070004375165	0	0	9.403897799597273	6	1	3	0	0	0	0	0	0	0
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	0.7264021281161281	0.3789126092481456	0	1	4.794537184071822	3	0	0	0	0	0	0	0	1	0
COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N4CCCC4)c3)CC1)c1cccn1-2	0.6855139595661951	2.5554221125635586	0	1	4.794537184071822	1	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2cccc3nccnc23)cc1F	0.6973097510129604	1.4614628625283932	0	0	14.690051906346504	1	1	2	0	0	1	2	0	1	0
CN(C)S(=O)(=O)NC(=O)c1ccc2c(-c3ccc(C(F)(F)F)cc3)cn(C)c2c1	0.743452188047778	-3.059636284970101	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
COc1ccccc1SCC(O)CN[C@@H]1COc2ccccc2SC1	0.6993966758123626	0.8059879582198676	0	0	0.0	0	0	0	0	0	1	2	1	0	0
O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1	0.7037480361500296	0.9593695442689489	0	0	4.722094864452088	3	1	3	0	0	0	0	0	0	0
COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1	0.7097406254485598	0.9439023116279455	0	0	9.77851570501903	3	1	3	0	0	0	0	0	0	0
COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc21	0.6960923449377118	-4.982568815418197	0	0	9.589074368143644	3	0	0	0	0	0	0	0	0	0
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1	0.7316713938910652	-0.8897463367752874	0	0	0.0	1	0	0	1	0	0	0	0	0	0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)cc3)CC2)cc1F	0.7147639754812429	-6.7636791142625645	0	0	9.694446914922299	3	0	0	1	0	1	1	0	1	0
COc1cc(-c2cc(F)cc(F)c2)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nncs3)ccc12	0.7022507149269639	2.336990065659869	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
C[C@H]1COc2ccc(-c3ccc(C(F)(F)F)cc3)cc2C(=O)N1Cc1ncccn1	0.7100918046834948	0.29736396420317424	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nncs1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F	0.7099052407149355	-3.6403799612736583	0	0	4.722094864452088	1	1	1	0	0	1	2	0	0	0
O=C(NCc1ccc(OCCC(F)(F)F)nc1)C1c2ccccc2C(=O)N1CCc1ccccn1	0.7096653727553595	0.15671274191453022	0	1	14.573052889090853	3	1	3	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncc(F)cn3)ccc21	0.7127477903042483	2.7905235517444105	0	0	4.681802935145185	4	1	3	0	0	0	0	0	0	0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	0.7142578204975373	-2.9718241247340003	1	0	4.794537184071822	2	0	0	0	0	0	0	0	1	1
Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)NCc1ccc(-n2cccn2)cc1	0.7029070396960339	0.882678448842373	0	0	0.0	2	0	0	0	0	0	0	0	0	0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	0.7022507149269639	-1.5283595614366523	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21	0.7281523501253911	-1.6671713677976412	0	0	4.794537184071822	5	0	0	0	0	0	0	0	1	0
CCC(=N\O)/C(C)=C/c1ccc(F)cc1	0.7506099030042892	0.07063241960164546	0	0	0.0	1	0	0	0	0	0	0	0	0	0
Fc1cccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)c1F	0.6848636973633503	2.094286171714659	0	0	9.883888251797686	2	1	1	0	0	0	0	0	0	0
Nc1ncc(-c2ccc(NC(=O)c3cc4ccccc4[nH]3)cc2)[nH]1	0.6882623787553616	0.7793883969215534	0	0	4.794537184071822	2	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2cc(Cl)cc(Cl)c2)cc1F	0.7150032628029522	0.8141699456432219	4	0	4.722094864452088	1	1	2	0	0	1	2	0	1	1
COc1cccc(C(=O)N2CCC3(CC2)Nc2cc(OC)ccc2-n2cccc23)c1	0.6905655900959313	-2.2870723900145946	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	0.6994388997419712	0.5224912188569986	0	1	4.794537184071822	2	1	1	0	0	0	0	0	0	0
O=C1C[C@@H](c2ccc(F)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CN1	0.7147639754812428	2.4472290588921597	0	0	9.51663204852391	1	1	1	0	0	1	3	0	0	0
Cc1cc(-c2ccc(C(=O)[C@@H]3CCCC[C@H]3C(=O)Nc3cnn(C)c3C(=O)NOC(C)(C)C)cc2)n[nH]1	0.7227543710610883	-6.766805914309585	0	0	29.00168487939832	2	0	0	0	0	1	1	0	0	0
CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1	0.7333090889787929	6.546681122590914	0	0	9.622004595302567	2	1	2	0	0	0	0	0	0	0
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(C(F)(F)F)cc4)CC3)n2)c1C	0.714125875956685	1.9784295620796652	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
Cn1cc(-c2ccc(C(F)F)cc2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21	0.7161313316052959	-1.8541572124431052	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
O=C(Nc1cccc(C(F)(F)F)c1N1CCOCC1)c1cccc(-c2ccccn2)c1	0.7047330391895116	-2.0004957761654367	0	0	9.77851570501903	3	0	0	0	0	0	0	0	0	0
CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)c(F)c2)cc1Cl	0.7493370455459976	4.3670219709330755	0	0	4.794537184071822	3	1	1	0	0	0	0	0	1	0
CC1(COc2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc2C2CC2)CCC2(CC1)CC2	0.704935120070853	-5.040634518692999	0	0	4.794537184071822	2	0	0	0	0	1	1	0	1	0
Fc1c(Cl)cccc1Cn1ccc2c(OC3CCN(Cc4ccccn4)CC3)ncnc21	0.6848636973633502	3.6272939432399536	0	0	9.883888251797686	2	1	1	0	0	0	0	0	0	0
Cc1cc(Cl)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.7043813737084693	5.437564038884393	0	0	4.722094864452088	5	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC4CC4)cc3)ccc2OCCN1Cc1ncccn1	0.6769372850086564	-1.7101768315482668	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
Nc1nc2c(s1)CC(CNC(=O)c1cc3ccccc3[nH]1)CC2	0.6874430569105274	2.240508692317387	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
CN1CCOc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2C1=O	0.721651103224142	-4.31635671732265	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
COc1cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5cccnn5)ccc43)cc2F)ccc1Cl	0.71111475796982	-0.4602927532076899	0	0	14.083731696315265	3	0	0	0	0	0	0	0	1	0
N#CCc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	0.6986523987320961	1.7295765521226172	0	0	4.722094864452088	1	0	0	0	0	0	0	0	0	0
O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CCC[C@H](F)C1	0.6950597415393834	0.3536247717702796	0	1	9.694446914922299	1	1	1	0	0	0	0	0	0	0
Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C	0.7181194440875835	0.18336848518388615	0	0	9.893218992372859	5	0	0	0	0	0	0	0	0	0
Cn1cc(C2CCNCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21	0.7041633411102233	-0.05949734275231211	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
COc1ccc2c(c1)N[C@@]1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)C[C@@H]1C)c1cccn1-2	0.7069060278845213	-3.2681723322719676	0	0	4.794537184071822	1	0	0	0	0	1	1	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ccn(C2CCCC2)n1	0.6973097510129604	-2.467370448894412	0	0	9.476340119217006	3	0	0	0	0	0	0	0	0	0
O=C(O)CCCOc1ccc(-c2cc(OC(F)(F)F)ccc2Cl)cc1	0.737975319575053	-0.27690132406852286	0	0	4.794537184071822	2	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N	0.709995513602948	0.07301956109376928	0	0	9.403897799597273	2	0	0	1	0	1	2	0	0	0
COc1cc(-c2ccccc2C)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.6975896661607773	-2.1585625827119572	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1	0.670800139727836	-0.20472317939760631	0	1	4.992404732635669	2	0	0	0	0	0	0	0	0	0
Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(CNCCC(F)(F)F)nc2)cn1	0.7180150227147433	-3.306573350212857	0	0	9.77851570501903	4	0	0	0	0	0	0	0	0	0
CCOc1ccccc1SC[C@@H](C)CN[C@@H]1COc2ccccc2SC1	0.6996932183267544	0.8562327946341182	0	0	0.0	0	0	0	0	0	0	0	0	0	0
COc1ccc2c(c1)NC1(CCN(C(=O)OCc3ccccc3)CC1)c1cccn1-2	0.6851276998687137	-4.9038118256303385	0	0	0.0	1	0	0	0	0	0	0	0	0	0
COc1ccc(CNC(=O)C2c3ccccc3C(=O)N2CCc2ccccn2)cc1	0.6974691494688161	1.7253527246033147	0	1	14.573052889090853	3	0	0	0	0	0	0	0	0	0
C[C@]12CCC(F)(F)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1	0.7121766721763946	-2.4857277505069635	0	0	4.899909730850478	1	1	2	0	0	0	0	0	1	0
COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)(F)F)ccc2-n2cccc23)cc1N(C)C	0.7129044850019622	-4.1721351370364435	0	0	4.794537184071822	1	1	3	0	0	1	1	0	0	0
O=C(Cn1ncccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1	0.6977800408145494	0.24369179904144705	0	1	9.589074368143644	2	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl	0.7152579880163846	0.8539774439885377	0	0	9.403897799597273	1	1	1	1	0	1	2	0	0	0
